genero,rangoedad,estado,Actividad,condicion,grupoetnico,tipoevento,Ubicación,municipio,departamento,sitio,latitudcabecera,longitudcabecera,tipoarea,ano,mes,codigodanemunicipio,codigodanedepartamento
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.437183, -73.287706)",TEORAMA,NORTE DE SANTANDER,Sin informacion,8.437183,-73.287706,Rural,2002,1,54800,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.437183, -73.287706)",TEORAMA,NORTE DE SANTANDER,Sin informacion,8.437183,-73.287706,Rural,2002,1,54800,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.289829, -75.507011)",MILAN,CAQUETA,Vereda Remolinos,1.289829,-75.507011,Rural,2005,6,18460,18
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.289829, -75.507011)",MILAN,CAQUETA,Vereda Remolinos,1.289829,-75.507011,Rural,2005,6,18460,18
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(5.380143, -75.153243)",PENSILVANIA,CALDAS,Vereda Quebrada Negra,5.380143,-75.153243,Rural,2006,12,17541,17
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.731577, -75.1416)",ARGELIA,ANTIOQUIA,El Sitio Conocido Como El Rosario,5.731577,-75.1416,Rural,2004,12,5055,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.731577, -75.1416)",ARGELIA,ANTIOQUIA,El Sitio Conocido Como El Rosario,5.731577,-75.1416,Rural,2004,12,5055,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.731577, -75.1416)",ARGELIA,ANTIOQUIA,El Sitio Conocido Como El Rosario,5.731577,-75.1416,Rural,2004,12,5055,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.731577, -75.1416)",ARGELIA,ANTIOQUIA,El Sitio Conocido Como El Rosario,5.731577,-75.1416,Rural,2004,12,5055,5
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.731577, -75.1416)",ARGELIA,ANTIOQUIA,El Sitio Conocido Como El Rosario,5.731577,-75.1416,Rural,2004,12,5055,5
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.731577, -75.1416)",ARGELIA,ANTIOQUIA,El Sitio Conocido Como El Rosario,5.731577,-75.1416,Rural,2004,12,5055,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.731577, -75.1416)",ARGELIA,ANTIOQUIA,El Sitio Conocido Como El Rosario,5.731577,-75.1416,Rural,2004,12,5055,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.731577, -75.1416)",ARGELIA,ANTIOQUIA,El Sitio Conocido Como El Rosario,5.731577,-75.1416,Rural,2004,12,5055,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.731577, -75.1416)",ARGELIA,ANTIOQUIA,El Sitio Conocido Como El Rosario,5.731577,-75.1416,Rural,2004,12,5055,5
Hombre,Menor de 18 anos,Herido,Jugando,Civil,no,Sin informacion,"(6.229209, -75.564887)",MEDELLIN,ANTIOQUIA,Sin informacion,6.229209,-75.564887,Urbana,2002,9,5001,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.057778, -74.151944)",MESETAS,META,Vereda Guacamayas,3.057778,-74.151944,Rural,2008,3,50330,50
Hombre,Mayor de 18 anos,Herido,Agricultura,Civil,no,Sin informacion,"(6.703536, -73.509679)",EL CARMEN,SANTANDER,Sin informacion,6.703536,-73.509679,Rural,1992,1,68235,68
Hombre,Menor de 18 anos,Muerto,"Pasando, estando cerca",Civil,no,Sin informacion,"(3.102468, -73.78995)",VISTAHERMOSA,META,Vereda La Orqueta Trocha 28,3.102468,-73.78995,Rural,2004,3,50711,50
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.028009, -74.693451)",REMEDIOS,ANTIOQUIA,La Montana,7.028009,-74.693451,Rural,1992,1,5604,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.023186, -71.384978)",ARAUQUITA,ARAUCA,Kilometro 93 Entre Saravena Y Arauquita,7.023186,-71.384978,Rural,2003,8,81065,81
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.248333, -73.350556)",SAN JOSE DEL GUAVIARE,GUAVIARE,Vereda Girasoles,2.248333,-73.350556,Rural,2004,4,95001,95
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.461209, -71.730855)",TAME,ARAUCA,Sitio Puente Internacional,6.461209,-71.730855,Rural,2005,12,81794,81
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.461209, -71.730855)",TAME,ARAUCA,Sitio Puente Internacional,6.461209,-71.730855,Rural,2005,12,81794,81
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.461209, -71.730855)",TAME,ARAUCA,Sitio Puente Internacional,6.461209,-71.730855,Rural,2005,12,81794,81
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.461209, -71.730855)",TAME,ARAUCA,Sitio Puente Internacional,6.461209,-71.730855,Rural,2005,12,81794,81
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.06, -75.034)",MONTANITA,CAQUETA,Palmeras,1.06,-75.034,Rural,2006,1,18410,18
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(7.397197, -73.496496)",SABANA DE TORRES,SANTANDER,Sin informacion,7.397197,-73.496496,Rural,2000,10,68655,68
Hombre,Mayor de 18 anos,Muerto,"Caza, pesca",Civil,no,Sin informacion,"(7.073333, -75.147222)",ANORI,ANTIOQUIA,Limites Con El Municipio De Anori Y Zaragoza,7.073333,-75.147222,Rural,2006,10,5040,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.197458, -75.643224)",PLANADAS,TOLIMA,Vereda Macaibo,3.197458,-75.643224,Rural,2006,5,73555,73
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.197458, -75.643224)",PLANADAS,TOLIMA,Vereda Macaibo,3.197458,-75.643224,Rural,2006,5,73555,73
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.197458, -75.643224)",PLANADAS,TOLIMA,Vereda Macaibo,3.197458,-75.643224,Rural,2006,5,73555,73
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.197458, -75.643224)",PLANADAS,TOLIMA,Vereda Macaibo,3.197458,-75.643224,Rural,2006,5,73555,73
Hombre,Mayor de 18 anos,Muerto,Manipulacion,Civil,Afrodescendiente,Sin informacion,"(3.882868, -77.010839)",BUENAVENTURA,VALLE DEL CAUCA,"Calle Segunda Con Carrera 36 Calle La Union,",3.882868,-77.010839,Urbana,2006,11,76109,76
Hombre,Mayor de 18 anos,Herido,Manipulacion,Civil,no,Sin informacion,"(3.882868, -77.010839)",BUENAVENTURA,VALLE DEL CAUCA,"Calle Segunda Con Carrera 36 Calle La Union,",3.882868,-77.010839,Urbana,2006,11,76109,76
Hombre,Mayor de 18 anos,Muerto,Sin Informacion,Civil,no,Sin informacion,"(6.976947, -76.818444)",MURINDO,ANTIOQUIA,Vereda Cuatro Tapas,6.976947,-76.818444,Rural,2003,2,5475,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(4.1875, -75.401389)",ROVIRA,TOLIMA,Riomanso,4.1875,-75.401389,Rural,2004,8,73624,73
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(4.1875, -75.401389)",ROVIRA,TOLIMA,Riomanso,4.1875,-75.401389,Rural,2004,8,73624,73
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(4.1875, -75.401389)",ROVIRA,TOLIMA,Riomanso,4.1875,-75.401389,Rural,2004,8,73624,73
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(8.181547, -76.052223)",TIERRALTA,CORDOBA,Vereda Yupe Grande,8.181547,-76.052223,Rural,2006,5,23807,23
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(2.564079, -72.640033)",SAN JOSE DEL GUAVIARE,GUAVIARE,Vereda Cano Mosco,2.564079,-72.640033,Rural,2003,4,95001,95
Hombre,Mayor de 18 anos,Muerto,"Pasando, estando cerca",Civil,no,Sin informacion,"(2.564079, -72.640033)",SAN JOSE DEL GUAVIARE,GUAVIARE,Vereda Cano Mosco,2.564079,-72.640033,Rural,2003,4,95001,95
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.965414, -75.10198)",SAN FRANCISCO,ANTIOQUIA,Via Que Conduce A Los Guacales,5.965414,-75.10198,Rural,2001,1,5652,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.017559, -72.747059)",TAURAMENA,CASANARE,Vereda Visinaca,5.017559,-72.747059,Rural,2000,3,85410,85
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.017559, -72.747059)",TAURAMENA,CASANARE,Vereda Visinaca,5.017559,-72.747059,Rural,2000,3,85410,85
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(7.171637, -75.764403)",ITUANGO,ANTIOQUIA,Sitio Maniceros,7.171637,-75.764403,Rural,2008,2,5361,5
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(7.171637, -75.764403)",ITUANGO,ANTIOQUIA,Sitio Maniceros,7.171637,-75.764403,Rural,2008,2,5361,5
Hombre,Mayor de 18 anos,Herido,Agricultura,Civil,no,Sin informacion,"(7.965, -74.055)",SANTA ROSA DEL SUR,BOLIVAR,La Ye De Rio Amarillo,7.965,-74.055,Rural,2000,3,13688,13
Hombre,Menor de 18 anos,Muerto,Sin Informacion,Civil,no,Sin informacion,"(7.002761, -76.263894)",DABEIBA,ANTIOQUIA,Vereda Altobonito,7.002761,-76.263894,Rural,2002,8,5234,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.474444, -71.356389)",TAME,ARAUCA,Vereda Siberia Dos,6.474444,-71.356389,Rural,2007,11,81794,81
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.474444, -71.356389)",TAME,ARAUCA,Vereda Siberia Dos,6.474444,-71.356389,Rural,2007,11,81794,81
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.474444, -71.356389)",TAME,ARAUCA,Vereda Siberia Dos,6.474444,-71.356389,Rural,2007,11,81794,81
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.474444, -71.356389)",TAME,ARAUCA,Vereda Siberia Dos,6.474444,-71.356389,Rural,2007,11,81794,81
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.474444, -71.356389)",TAME,ARAUCA,Vereda Siberia Dos,6.474444,-71.356389,Rural,2007,11,81794,81
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.474444, -71.356389)",TAME,ARAUCA,Vereda Siberia Dos,6.474444,-71.356389,Rural,2007,11,81794,81
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.672778, -73.796389)",LA MACARENA,META,Filo Quinche,1.672778,-73.796389,Rural,2005,7,50350,50
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.37629, -75.14112)",ALEJANDRIA,ANTIOQUIA,Sin informacion,6.37629,-75.14112,Rural,2004,10,5021,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.37629, -75.14112)",ALEJANDRIA,ANTIOQUIA,Sin informacion,6.37629,-75.14112,Rural,2004,10,5021,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.37629, -75.14112)",ALEJANDRIA,ANTIOQUIA,Sin informacion,6.37629,-75.14112,Rural,2004,10,5021,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.171637, -75.764403)",ITUANGO,ANTIOQUIA,Paraje Rural Del Municipio De Ituango,7.171637,-75.764403,Rural,2004,8,5361,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.171637, -75.764403)",ITUANGO,ANTIOQUIA,Paraje Rural Del Municipio De Ituango,7.171637,-75.764403,Rural,2004,8,5361,5
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(8.437183, -73.287706)",TEORAMA,NORTE DE SANTANDER,En El Sector Piedras De Moler,8.437183,-73.287706,Rural,2005,10,54800,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.862, -76.465)",CAREPA,ANTIOQUIA,"Corregimiento Alto Carepa, Vereda La Nevera",7.862,-76.465,Rural,2004,9,5147,5
Hombre,Mayor de 18 anos,Muerto,"Pasando, estando cerca",Civil,no,Sin informacion,"(3.380464, -73.878772)",SAN JUAN DE ARAMA,META,Vereda Miraflorez,3.380464,-73.878772,Rural,2005,7,50683,50
Mujer,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(6.979151, -75.296386)",CAMPAMENTO,ANTIOQUIA,Sector Alto De La Mina,6.979151,-75.296386,Rural,2006,7,5134,5
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(7.073333, -75.147222)",ANORI,ANTIOQUIA,Vereda Tenche,7.073333,-75.147222,Rural,2004,3,5040,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.017559, -72.747059)",TAURAMENA,CASANARE,Sin informacion,5.017559,-72.747059,Rural,2002,1,85410,85
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.017559, -72.747059)",TAURAMENA,CASANARE,Sin informacion,5.017559,-72.747059,Rural,2002,1,85410,85
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.017559, -72.747059)",TAURAMENA,CASANARE,Sin informacion,5.017559,-72.747059,Rural,2002,1,85410,85
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.017559, -72.747059)",TAURAMENA,CASANARE,Sin informacion,5.017559,-72.747059,Rural,2002,1,85410,85
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.017559, -72.747059)",TAURAMENA,CASANARE,Sin informacion,5.017559,-72.747059,Rural,2002,1,85410,85
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.017559, -72.747059)",TAURAMENA,CASANARE,Sin informacion,5.017559,-72.747059,Rural,2002,1,85410,85
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.017559, -72.747059)",TAURAMENA,CASANARE,Sin informacion,5.017559,-72.747059,Rural,2002,1,85410,85
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.337083, -77.59313)",SAMANIEGO,NARINO,Sin informacion,1.337083,-77.59313,Rural,2008,2,52678,52
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.337083, -77.59313)",SAMANIEGO,NARINO,Sin informacion,1.337083,-77.59313,Rural,2008,2,52678,52
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.256111, -74.429444)",URIBE,META,Area General Planes,3.256111,-74.429444,Rural,2008,3,50370,50
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.240915, -74.354381)",URIBE,META,Area General Rio Leiva,3.240915,-74.354381,Rural,2007,10,50370,50
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.789722, -74.4575)",URIBE,META,Sector Cano Chiguiro,2.789722,-74.4575,Rural,2007,3,50370,50
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.447, -75.229167)",CONCEPCION,ANTIOQUIA,Sin informacion,6.447,-75.229167,Rural,2001,6,5206,5
Hombre,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(8.475334, -73.336059)",CONVENCION,NORTE DE SANTANDER,Sin informacion,8.475334,-73.336059,Rural,2007,5,54206,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.254722, -76.150556)",FLORIDA,VALLE DEL CAUCA,Las Brisas,3.254722,-76.150556,Rural,2007,1,76275,76
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.254722, -76.150556)",FLORIDA,VALLE DEL CAUCA,Las Brisas,3.254722,-76.150556,Rural,2007,1,76275,76
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.650028, -76.568438)",LA CUMBRE,VALLE DEL CAUCA,Sin informacion,3.650028,-76.568438,Rural,2004,8,76377,76
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(7.002761, -76.263894)",DABEIBA,ANTIOQUIA,Cruces De Tugurido,7.002761,-76.263894,Rural,2003,7,5234,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.701667, -75.676667)",PUERTO LIBERTADOR,CORDOBA,Vereda La Danta,7.701667,-75.676667,Rural,2005,6,23580,23
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.701667, -75.676667)",PUERTO LIBERTADOR,CORDOBA,Vereda La Danta,7.701667,-75.676667,Rural,2005,6,23580,23
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.291111, -77.093889)",PATIA,CAUCA,Sitio Santa Fe,2.291111,-77.093889,Rural,2003,7,19532,19
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.291111, -77.093889)",PATIA,CAUCA,Sitio Santa Fe,2.291111,-77.093889,Rural,2003,7,19532,19
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.270279, -73.865805)",MORALES,BOLIVAR,Corg. Norosi,8.270279,-73.865805,Rural,1993,5,13473,13
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.270279, -73.865805)",MORALES,BOLIVAR,Corg. Norosi,8.270279,-73.865805,Rural,1993,5,13473,13
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.270279, -73.865805)",MORALES,BOLIVAR,Corg. Norosi,8.270279,-73.865805,Rural,1993,5,13473,13
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.20888888888889, -75.0586111111111)",SAN CARLOS,ANTIOQUIA,Vereda La Chorrera,6.20888888888889,-75.0586111111111,Rural,2005,1,5649,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.903, -72.685)",SANTIAGO,NORTE DE SANTANDER,"Sector Las Lajas, Vereda La Maria",7.903,-72.685,Rural,2006,8,54680,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.083, -76.115)",DABEIBA,ANTIOQUIA,Tres Morros,7.083,-76.115,Rural,2004,7,5234,5
Hombre,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(7.317122, -73.016985)",MATANZA,SANTANDER,Vereda San Carlos,7.317122,-73.016985,Rural,2004,2,68444,68
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.628192, -77.459098)",POLICARPA,NARINO,Sin informacion,1.628192,-77.459098,Rural,2006,3,52540,52
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.730556, -75.0625)",YOLOMBO,ANTIOQUIA,Vereda San Rafael,6.730556,-75.0625,Rural,2002,1,5890,5
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.955556, -75.8225)",PLANADAS,TOLIMA,Sector La Hacienda,2.955556,-75.8225,Rural,2007,11,73555,73
Hombre,Mayor de 18 anos,Herido,Cuidado de animales,Civil,no,Sin informacion,"(6.792924, -71.770658)",FORTUL,ARAUCA,Vereda Cano Flores,6.792924,-71.770658,Rural,2005,11,81300,81
Hombre,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(6.229209, -75.564887)",MEDELLIN,ANTIOQUIA,Corregimiento San Cristobal,6.229209,-75.564887,Rural,2004,5,5001,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.098056, -75.183333)",ANORI,ANTIOQUIA,Vereda La Cabana,7.098056,-75.183333,Rural,2007,6,5040,5
Hombre,Mayor de 18 anos,Herido,"Recogiendo comida, agua o  madera",Civil,no,Sin informacion,"(1.336939, -71.951518)",MIRAFLORES,GUAVIARE,Maginales,1.336939,-71.951518,Rural,2005,9,95200,95
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.023889, -75.798056)",PLANADAS,TOLIMA,La Hacienda,3.023889,-75.798056,Rural,2007,1,73555,73
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(8.639326, -72.735541)",TIBU,NORTE DE SANTANDER,Vereda San Martin,8.639326,-72.735541,Rural,2003,11,54810,54
Hombre,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(2.45093333333333, -75.3378583333333)",ALGECIRAS,HUILA,Vereda Quebradon,2.45093333333333,-75.3378583333333,Rural,2007,7,41020,41
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.450833, -75.786667)",RIOBLANCO,TOLIMA,Sitio Buenos Aires,3.450833,-75.786667,Rural,2007,5,73616,73
Hombre,Mayor de 18 anos,Herido,Agricultura,Civil,no,Sin informacion,"(5.045508, -73.796839)",SESQUILE,CUNDINAMARCA,Sin informacion,5.045508,-73.796839,Rural,2003,5,25736,25
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(5.709167, -75.310278)",SONSON,ANTIOQUIA,Vereda La Linda,5.709167,-75.310278,Rural,2003,8,5756,5
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(5.965414, -75.10198)",SAN FRANCISCO,ANTIOQUIA,Vereda La Eresma,5.965414,-75.10198,Rural,2004,10,5652,5
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(7.483919, -73.933361)",SAN PABLO,BOLIVAR,Finca El Paraiso,7.483919,-73.933361,Rural,2006,1,13670,13
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.255802, -77.248947)",ARGELIA,CAUCA,Sitio El Plateado,2.255802,-77.248947,Rural,1996,6,19050,19
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.882868, -77.010839)",BUENAVENTURA,VALLE DEL CAUCA,Sector Gramales,3.882868,-77.010839,Rural,2006,5,76109,76
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.882868, -77.010839)",BUENAVENTURA,VALLE DEL CAUCA,Sector Gramales,3.882868,-77.010839,Rural,2006,5,76109,76
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.882868, -77.010839)",BUENAVENTURA,VALLE DEL CAUCA,Sector Gramales,3.882868,-77.010839,Rural,2006,5,76109,76
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.882868, -77.010839)",BUENAVENTURA,VALLE DEL CAUCA,Sector Gramales,3.882868,-77.010839,Rural,2006,5,76109,76
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.882868, -77.010839)",BUENAVENTURA,VALLE DEL CAUCA,Sector Gramales,3.882868,-77.010839,Rural,2006,5,76109,76
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.882868, -77.010839)",BUENAVENTURA,VALLE DEL CAUCA,Sector Gramales,3.882868,-77.010839,Rural,2006,5,76109,76
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.882868, -77.010839)",BUENAVENTURA,VALLE DEL CAUCA,Sector Gramales,3.882868,-77.010839,Rural,2006,5,76109,76
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.882868, -77.010839)",BUENAVENTURA,VALLE DEL CAUCA,Sector Gramales,3.882868,-77.010839,Rural,2006,5,76109,76
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.211667, -75.116944)",MONTANITA,CAQUETA,San Isidro,1.211667,-75.116944,Rural,2007,6,18410,18
Hombre,Mayor de 18 anos,Muerto,Sin Informacion,Civil,no,Sin informacion,"(6.058001, -75.185085)",COCORNA,ANTIOQUIA,Sin informacion,6.058001,-75.185085,Rural,2003,6,5197,5
